Name,Category,Area,Address,Phone,Email,Rating,Reviews,Website,Instagram,Facebook,Est.Year,Score,Source
"Dr. Nidhi Patel's Physiotherapy Clinic","Physiotherapy","Alkapuri","102,","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jigar Patel's Physiotherapy Clinic & Rehabilitation Centre","Physiotherapy","Alkapuri","G-1, Shivalik Plaza, Near Express Hotel, Alkapuri, Vadodara, Gujarat 39","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jigar Patel's Physio & Rehab Clinic","Physiotherapy","Alkapuri","1st Floor, 101, Darshanam Arise, Nr. Express Hotel, R.C. Dutt Rd, Alkapuri, Vadodara, Gujarat 3900","","",0,0,"","","",,5,"gemini-ai"
"Dr. Pratik Shah's Skin & Hair Clinic","Beauty Clinic","Alkapuri","101, 1st Floor, Atlantis K-10, Sarabhai Rd, V","","",0,0,"","","",,5,"gemini-ai"
"Dr. Dhav","Dental Clinic","Fatehgunj","Fatehgunj, Vadodara 390002","","",0,0,"","","",,5,"gemini-ai"
"Smile Dental Clinic","Dental Clinic","Fatehgunj","1st Floor, Siddhi Vinayak Complex, Opp. Fatehgunj Post Office, Fatehgunj, Vadodara, Gujarat 39","","",0,0,"","","",,5,"gemini-ai"
"Enrich Salon","Salon & Spa","Fatehgunj","Fatehgunj, Vadodara 390002","","",0,0,"","","",,5,"gemini-ai"
"Dr. Ketan Patel's Skin Clinic","Skin Clinic","Fatehgunj","1st Floor, Shivalik Plaza, Opp. Fatehgunj Post Office, Fatehgunj, Vadodara, Gujarat","","",0,0,"","","",,5,"gemini-ai"
"The Barbeque Nation","Restaurant & Cafe","Fatehgunj","3rd Floor, K10 Grand, Fatehgunj Main Road, Fateh","","",0,0,"","","",,5,"gemini-ai"
"Jay Mahakali Sev Usal","Restaurant & Cafe","Fatehgunj","Fatehgunj Main Road","","",0,0,"","","",,5,"gemini-ai"
"Carz Care","Auto Repair","Fatehgunj","Shop No. 1, Ground Floor, Vraj Vihar Complex, Fatehgunj, Vadodara, Gujarat 390002","","",0,0,"","","",,5,"gemini-ai"
"Sai Car","Auto Repair","Fatehgunj","Fatehgunj, Vadodara 390002","","",0,0,"","","",,5,"gemini-ai"
"Auto Care Garage","Auto Repair","Fatehgunj","Near Fatehgunj Bridge, Fateh","","",0,0,"","","",,5,"gemini-ai"
"Dr","Medical Clinic","Fatehgunj","Fatehgunj, Vadodara 390002","","",0,0,"","","",,5,"gemini-ai"
"Shree Krishna Hospital","Medical Clinic","Fatehgunj","Fatehgunj Main Rd, Near Fatehgunj Police Station, Fatehgunj, Vadodara, Gujarat 390002","","",0,0,"","","",,5,"gemini-ai"
"Shreeji Plumbing Works","Auto Repair","Fatehgunj","Near Fatehgunj Police Station, Fatehgunj, Vadodara, Gujarat 390002","","",0,0,"","","",,5,"gemini-ai"
"The Yoga Studio","Yoga & Wellness","Fatehgunj","3rd Floor, Shival","","",0,0,"","","",,5,"gemini-ai"
"SRL Diagnostics - Fatehgunj","Diagnostic Center","Fatehgunj","Shop No. 1, Ground Floor, Kunj Plaza, Fatehgunj, Vadodara, Gujarat","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jigar Patel's Clinic (General Physician)","Diagnostic Center","Fatehgunj","Shop No. 1, Ground Floor, Shanti S","","",0,0,"","","",,5,"gemini-ai"
"Titan Eyeplus","Optical Store","Fatehgunj","G-1, Atlantis K-10, Fatehgunj, Vadodara, Gujarat 39000","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jigar Patel's Physio Care Clinic & Rehabilitation Centre","Physiotherapy","Fatehgunj","101, First Floor, Shivalik Complex, Opp. Fatehgunj","","",0,0,"","","",,5,"gemini-ai"
"Dr. Patel's Dental Clinic & Implant Centre","Dental Clinic","Sayajigunj","1st Floor, Shivalik Plaza, Near Kothi Char Rasta, Sayajigunj, Vadodara, Gujarat 3900","","",0,0,"","","",,5,"gemini-ai"
"Naturals Salon & Spa","Salon & Spa","Sayajigunj","G-1, Kunj Plaza, Sayajigunj, Vadodara, Gujarat 3","","",0,0,"","","",,5,"gemini-ai"
"Blue Heaven Spa","Salon & Spa","Sayajigunj","1st Floor, Kunj Plaza","","",0,0,"","","",,5,"gemini-ai"
"Dr. Bat","Skin Clinic","Sayajigunj","Sayajigunj, Vadodara 390020","","",0,0,"","","",,5,"gemini-ai"
"Apollo Pharmacy","Skin Clinic","Sayajigunj","Shop","","",0,0,"","","",,5,"gemini-ai"
"The Fitness Factory","Gym & Fitness","Sayajigunj","2nd Floor, Kunj","","",0,0,"","","",,5,"gemini-ai"
"Carz Spa - Sayajigunj","Auto Repair","Sayajigunj","Shop No. 1, Ground Floor, Shivalik Plaza, Sayajigunj, Vadodara, Gujarat 390020","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jigar Patel's Physio Care Clinic","Medical Clinic","Sayajigunj","201, 2nd Floor, Vrundavan Complex, Opp. Baroda Heart Institute, Sayajigunj, Vadodara, Gujarat 390","","",0,0,"","","",,5,"gemini-ai"
"Physiofit Physiotherapy Clinic","Medical Clinic","Sayajigunj","301, 3rd Floor, Manubhai Tower, Sayajigunj, Vadodara, Gujarat 390020","","",0,0,"","","",,5,"gemini-ai"
"Royal Plumbing & Sanitaryware","Auto Repair","Sayajigunj","Shop No. 8, Royal Plaza, Near Baroda Museum, Sayajigunj,","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jigar Patel's Sports Injury & Physiotherapy Clinic","Physiotherapy","Sayajigunj","301, 3rd Floor, Atlantis K-10, Sarabhai Road, Near Genda Circle, Sayajigunj","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jignesh Patel","Beauty Clinic","Sayajigunj","Sayajigunj, Vadodara 390020","","",0,0,"","","",,5,"gemini-ai"
"Smile Dental Clinic (Dr. Hitesh Patel)","Dental Clinic","Karelibaug","102, First Floor, Shivalik Complex, Near Karelibaug Police Station, Karelibaug, Vadodara, Gujarat","","",0,0,"","","",,5,"gemini-ai"
"Jawed Habib","Salon & Spa","Karelibaug","Karelibaug, Vadodara 390018","","",0,0,"","","",,5,"gemini-ai"
"The Gym Club","Gym & Fitness","Karelibaug","1st Floor, Shivalik Complex, Near Karelibaug Police Station, Karelibaug, Vadodara, Gujarat 390","","",0,0,"","","",,5,"gemini-ai"
"The Gym","Gym & Fitness","Karelibaug","1st Floor, Shivalik Plaza, Near Karelibaug Police Station, Karelibaug, Vadodara, Gujarat 390018","","",0,0,"","","",,5,"gemini-ai"
"Carz Care","Auto Repair","Karelibaug","Shop No. 1, Ground","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jigar Shah's Children Clinic","Medical Clinic","Karelibaug","1st Floor, Shivalik Plaza, Near Karelibaug Police Station, Karelibaug","","",0,0,"","","",,5,"gemini-ai"
"Dr. Lal PathLabs – Patient Service Centre","Medical Clinic","Karelibaug","G-1, Shivalik Plaza, Opp. Water","","",0,0,"","","",,5,"gemini-ai"
"Looks Salon","Salon & Spa","Alkapuri","G-1, Atlantis K-10, Sar","","",0,0,"","","",,5,"gemini-ai"
"Fitness Freak Gym","Gym & Fitness","Alkapuri","1st Floor, Shivalik Plaza, Natubhai Circle, Alkapuri, Vadodara, Gujarat 390007","","",0,0,"","","",,5,"gemini-ai"
"Mandap Restaurant","Restaurant & Cafe","Alkapuri","Hotel Express Towers, R.C. Dutt Road, Alkapuri, Vadodara, Gujarat 39","","",0,0,"","","",,5,"gemini-ai"
"Dr. Hiren Patel's ENT Clinic","Medical Clinic","Alkapuri","201, 2nd Floor, Shivalik","","",0,0,"","","",,5,"gemini-ai"
"Lenskart Store - Alkapuri","Optical Store","Alkapuri","G-1, Alkapuri Arcade, R.C. Dutt Rd, Alkapuri, Vadodara, Gujarat 3900","","",0,0,"","","",,5,"gemini-ai"
"Dr. Hiren Patel's Physiotherapy Clinic","Physiotherapy","Alkapuri","201, 2nd Floor, Atlantis K-10, Opp. Honest Restaurant, Sarabhai Road, Alkapuri, Vadodara, Gujarat 390007","","",0,0,"","","",,5,"gemini-ai"
"Dr. Batra's Hair & Skin Clinic","Beauty Clinic","Alkapuri","1st Floor, Alkapuri Arcade, R.C. Dutt Road, Alkapuri,","","",0,0,"","","",,5,"gemini-ai"
"Kalyan Jew","Jewellers & Jewellery","Alkapuri","Alkapuri, Vadodara 390007","","",0,0,"","","",,5,"gemini-ai"
"Dr. Manish Patel's Skin & Hair Clinic","Skin Clinic","Alkapuri","1st Floor, A-101, Darshanam Exotica, Nr. Genda Circle, Sarabhai Rd, Alkapuri, Vadodara, Gujarat 3","","",0,0,"","","",,5,"gemini-ai"
"La Benito Pizza","Restaurant & Cafe","Alkapuri","Shop No. 1, Ground Floor, Shreem Shalini Complex, Productivity Rd, Alkapuri, Vadodara, Gujarat 3","","",0,0,"","","",,5,"gemini-ai"
"Dr. Nidhi's Physio Care","Medical Clinic","Alkapuri","Alkapuri, Vadodara 390007","","",0,0,"","","",,5,"gemini-ai"
"Mindful Living Center","Yoga & Wellness","Alkapuri","302, 3rd Floor, Atlantis K-10, Sarabhai Rd, Alkapuri, Vadodara,","","",0,0,"","","",,5,"gemini-ai"
"Optique Vision","Optical Store","Alkapuri","G-1, Atlantis K-10, Sarabhai Rd,","","",0,0,"","","",,5,"gemini-ai"
"The Physio Clinic (Dr. Neha Patel)","Physiotherapy","Alkapuri","205, Atlantis K-10, Sarabhai Road, Near Genda Circle, Alkapuri","","",0,0,"","","",,5,"gemini-ai"
"The Burger Story","Cloud Kitchen","Alkapuri","G-1, Shivalik Plaza, Manisha Cross Rd, Old Padra Rd, Alkapuri, Vad","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jigar Patel's Dental Clinic & Implant Centre","Dental Clinic","New Alkapuri","Shop","","",0,0,"","","",,5,"gemini-ai"
"Style & Smile Salon","Salon & Spa","New Alkapuri","Shop No. 12, Ground Floor, Shivalik Plaza, New","","",0,0,"","","",,5,"gemini-ai"
"Dr. Manisha Patel's Skin & Hair Clinic","Skin Clinic","New Alkapuri","1st Floor, Shivalik Western, Sevasi Canal Road, Sevasi, Vadodara, Gujarat","","",0,0,"","","",,5,"gemini-ai"
"Dr. Pratik Patel's Physiotherapy Clinic","Medical Clinic","New Alkapuri","Shop No. 101, Shukan Plaza, Near Bright School, New Alkapuri, Vadodara, Gujarat 391330","","",0,0,"","","",,5,"gemini-ai"
"Classic Opt","Optical Store","New Alkapuri","New Alkapuri, Vadodara 391330","","",0,0,"","","",,5,"gemini-ai"
"The Beauty Spot Salon & Academy","Beauty Clinic","New Alkapuri","1st Floor, Shivalik Plaza, Near Gauri Cinema, New Alkapuri, Vadodara, Gujarat 391330","","",0,0,"","","",,5,"gemini-ai"
"Alkapuri Sports Complex","Sports & Recreation","New Alkapuri","Near Race Course Circle, Alkapuri, Vadodara, Gujarat 391330","","",0,0,"","","",,5,"gemini-ai"
"The Arena (Indoor Sports Facility)","Sports & Recreation","New Alkapuri","Near Race Course Circle, Alkapuri, Vadodara","","",0,0,"","","",,5,"gemini-ai"
"Shree Ram Gym","Gym & Fitness","Fatehgunj","Near Fatehgunj Post Office, Fatehgunj, Vadod","","",0,0,"","","",,5,"gemini-ai"
"Auto Hangar Vadodara - Mercedes-Benz Authorised","Auto Repair","Fatehgunj","Fatehgunj, Vadodara 390002","","",0,0,"","","",,5,"gemini-ai"
"The Pilates Studio Vadodara","Yoga & Wellness","Fatehgunj","Fatehgunj, Vadodara 390002","","",0,0,"","","",,5,"gemini-ai"
"Thyrocare Collection Center - Vadodara","Diagnostic Center","Fatehgunj","G-1, Kunj","","",0,0,"","","",,5,"gemini-ai"
"GKB Opticals","Optical Store","Fatehgunj","Shop No. 1, Ground Floor, Atlantis K-10, Sarabhai Rd, Fatehgun","","",0,0,"","","",,5,"gemini-ai"
"Vadodara District Badminton Association","Sports & Recreation","Fatehgunj","MSU Union Pavilion, Fatehgunj, Vadodara, Gujarat 390002","","",0,0,"","","",,5,"gemini-ai"
"Dr. Hitesh Patel's Smile Dental Clinic & Implant Centre","Dental Clinic","Sayajigunj","1st Floor, K-1, Kunj Plaza,","","",0,0,"","","",,5,"gemini-ai"
"VLCC Healthcare Ltd","Salon & Spa","Sayajigunj","1st Floor, Atlantis K-10, Sarabhai Rd, Vadiwadi, Sayajigunj, Vadodara, Gujarat 390020","","",0,0,"","","",,5,"gemini-ai"
"Dr. Pooja Patel - Skin & Hair Clinic","Skin Clinic","Sayajigunj","1st Floor, Shreem Shalini","","",0,0,"","","",,5,"gemini-ai"
"Netra Jyot Eye Hospital","Medical Clinic","Sayajigunj","1st Floor","","",0,0,"","","",,5,"gemini-ai"
"LunchBox","Cloud Kitchen","Sayajigunj","Shop No. 1, Ground Floor, Near Sayajigunj Police Station, Sayajigunj","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jignesh Patel - Skin & Hair","Skin Clinic","Karelibaug","Karelibaug, Vadodara 390018","","",0,0,"","","",,5,"gemini-ai"
"The Gym Nation","Gym & Fitness","Karelibaug","2nd Floor, Shubham Complex, Near Kashi Vishwanath Temple, Karelibaug, Vadodara, Gujarat","","",0,0,"","","",,5,"gemini-ai"
"Tea Post","Restaurant & Cafe","Karelibaug","Shukan Complex, Near Water","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jigar Patel's Eye Clinic","Medical Clinic","Karelibaug","2nd Floor, Siddhi Vinayak","","",0,0,"","","",,5,"gemini-ai"
"Art of Living Yoga & Meditation Center","Yoga & Wellness","Karelibaug","101,","","",0,0,"","","",,5,"gemini-ai"
"The Burger Story","Cloud Kitchen","Karelibaug","Shop No. 1, Ground Floor, Shukan Complex, Near Karelibaug Police Station, Karelibaug, Vadodara, Gujarat 390018","","",0,0,"","","",,5,"gemini-ai"
"Grace Beauty Parlour","Salon & Spa","Gotri","Shop No. 1, Shival","","",0,0,"","","",,5,"gemini-ai"
"Dr. Chirag Patel's Skin & Hair Clinic & Laser Centre","Skin Clinic","Gotri","1st Floor, Shivalik Plaza, Gotri Road, Near Gotri Char Rasta, Vadodara, Gujarat 39","","",0,0,"","","",,5,"gemini-ai"
"Carz Care - Multi Car Service Center","Auto Repair","Gotri","Shop No 10, Ground Floor, Shivalik Plaza, Gotri Rd, near Gotri Bridge, Gotri, Vadodara, Gujarat 390021","","",0,0,"","","",,5,"gemini-ai"
"Dr. Hiren Patel's Physio Care Clinic","Medical Clinic","Gotri","101, Shreenathji Arcade, Gotri-Sevasi Road, Gotri","","",0,0,"","","",,5,"gemini-ai"
"Star Imaging & Diagnostic Centre","Diagnostic Center","Gotri","Shop No. 10, Ground Floor, Shivalik Plaza, Gotri Road, Vadodara, Gujarat 390021","","",0,0,"","","",,5,"gemini-ai"
"Oven Story Pizza","Cloud Kitchen","Gotri","Shop No. 1, Ground Floor, Shivalik Plaza, Got","","",0,0,"","","",,5,"gemini-ai"
"Shree Sports Club","Sports & Recreation","Gotri","Gotri, Vadodara 390021","","",0,0,"","","",,5,"gemini-ai"
"Dr. Ketan Patel'","Dental Clinic","Vasna","Vasna, Vadodara 390007","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jignesh Patel - Dermat","Skin Clinic","Vasna","Vasna, Vadodara 390007","","",0,0,"","","",,5,"gemini-ai"
"Shreeji Motors","Auto Repair","Vasna","Vasna Bhayli Rd, near Shreeji Motors, Vas","","",0,0,"","","",,5,"gemini-ai"
"Divine Yoga & Wellness Center","Yoga & Wellness","Vasna","Shop","","",0,0,"","","",,5,"gemini-ai"
"Shreeji Opticals","Optical Store","Vasna","Vasna, Vadodara 390007","","",0,0,"","","",,5,"gemini-ai"
"Dr. Vatsal Patel's Physiotherapy Clinic","Physiotherapy","Vasna","GF-1, Shivalik Plaza,","","",0,0,"","","",,5,"gemini-ai"
"The Pizza Box","Cloud Kitchen","Vasna","Shop No. 1, Ground Floor, Shukan Plaza, Vasna Road, Vadodara, Gujarat 39000","","",0,0,"","","",,5,"gemini-ai"
"Seven Seas Club","Sports & Recreation","Vasna","Bhayli-Vasna Road, Vadodara, Gujarat 390007","","",0,0,"","","",,5,"gemini-ai"
"Dr. Rakesh Patel - Skin & Hair Clinic","Skin Clinic","Bhayli","Shop No. 10, Ground Floor, Shivalik","","",0,0,"","","",,5,"gemini-ai"
"Metropolis Healthcare Ltd -","Diagnostic Center","Bhayli","Bhayli, Vadodara 391410","","",0,0,"","","",,5,"gemini-ai"
"Himalaya Opticals","Optical Store","Bhayli","Shop No. 10, Ground Floor, Eva Mall, Bhayli Road, Vad","","",0,0,"","","",,5,"gemini-ai"
"Vadodara Football Academy","Sports & Recreation","Bhayli","The Sports Club, Bhayli-Sevasi Road, Bhayli, Vadodara, Gujarat 3","","",0,0,"","","",,5,"gemini-ai"
"Dr. Sonal Shah's Skin & Hair Clinic","Skin Clinic","Manjalpur","G-1, Shivalik Plaza, Manjalpur, Vadodara, Gujarat","","",0,0,"","","",,5,"gemini-ai"
"Gold's Gym Manjalpur","Gym & Fitness","Manjalpur","3rd Floor, Atlantis K10, Man","","",0,0,"","","",,5,"gemini-ai"
"Dr. Hitesh Patel Child Clinic","Medical Clinic","Manjalpur","Shop No. 1, Ground Floor, Shivalik Plaza, Manjalpur, Vadodara, Gujarat","","",0,0,"","","",,5,"gemini-ai"
"Dr. Kinjal Patel - Dietitian & Nutritionist","Yoga & Wellness","Manjalpur","1st Floor, Sh","","",0,0,"","","",,5,"gemini-ai"
"Alpha Pet Clinic","Veterinary Clinic","Manjalpur","Shop No. 1, Ground Floor, Darshanam Exotica, Near Manjalpur Police Station, Manjalpur, Vadodara,","","",0,0,"","","",,5,"gemini-ai"
"Prime Opticals","Optical Store","Manjalpur","Shop No. 1","","",0,0,"","","",,5,"gemini-ai"
"Physio Care Clinic - Dr. Jignesh Patel","Physiotherapy","Manjalpur","Shop No. 10, Ground Floor, Shukan Heights, Near Manjalpur Police Station, Manjalpur, Vadodara, Gujarat 390010","","",0,0,"","","",,5,"gemini-ai"
"Dr. Batra's Clinic","Beauty Clinic","Manjalpur","1st Floor, Eva The Mall, Manjalpur, Vadodara, Gujarat","","",0,0,"","","",,5,"gemini-ai"
"Manjalpur","Sports & Recreation","Manjalpur","Manjalpur, Vadodara 390010","","",0,0,"","","",,5,"gemini-ai"
"name","Dental Clinic","Nizampura","address","","",0,0,"","","",,5,"gemini-ai"
"The","Gym & Fitness","Nizampura","Nizampura, Vadodara 390024","","",0,0,"","","",,5,"gemini-ai"
"Dt. Ruchi's Diet & Wellness Clinic","Yoga & Wellness","Nizampura","F-10, Atlantis K-10, Opp. Gathiya Rath, Nizampura","","",0,0,"","","",,5,"gemini-ai"
"Dr. Kinjal","Physiotherapy","Nizampura","Nizampura, Vadodara 390024","","",0,0,"","","",,5,"gemini-ai"
"N","Beauty Clinic","Nizampura","Nizampura, Vadodara 390024","","",0,0,"","","",,5,"gemini-ai"
"Tanishq Jewellery - Vadodara","Jewellers & Jewellery","Nizampura","GF-1, Eva The Mall, Subhanpura - Nizampura Rd, Nizampura, Vadodara, Gujarat 3900","","",0,0,"","","",,5,"gemini-ai"
"The Sandwich Project","Cloud Kitchen","Nizampura","GF-10, Atlantis K-10, Near Genda Circle, Nizampura, Vadodara, Gujarat 390024","","",0,0,"","","",,5,"gemini-ai"
"Smash Badminton Academy","Sports & Recreation","Nizampura","3rd Floor, Vrundavan Complex, Nizampura Main Rd, Nizampura, Vadodara, Gujarat 390024","","",0,0,"","","",,5,"gemini-ai"
"Precision Auto Repair","Auto Repair","Sama","Sama-Savli Rd, Opp. Sama Lake, Sama, Vadodara, Gujarat 3","","",0,0,"","","",,5,"gemini-ai"
"Metropolis Healthcare Ltd - Sama","Diagnostic Center","Sama","Shop No. 1, Ground Floor, Shivalik Plaza, Sama-Savli Road, Sama","","",0,0,"","","",,5,"gemini-ai"
"Play Arena Vadodara","Sports & Recreation","Sama","Sama-Savli Rd, Sama, Vadodara, Gujarat 390008","","",0,0,"","","",,5,"gemini-ai"
"Dr. Hitesh Patel's Skin & Hair Clinic","Skin Clinic","Waghodia Road","Shop No. 101, First Floor, Shivalik Plaza, Waghodia Road, Near Shreeji Hospital, Vadod","","",0,0,"","","",,5,"gemini-ai"
"The Chocolate","Restaurant & Cafe","Waghodia Road","Waghodia Road, Vadodara 390019","","",0,0,"","","",,5,"gemini-ai"
"Aarogyam Wellness Clinic","Yoga & Wellness","Waghodia Road","Waghodia Road, Vadodara 390019","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jatin Patel's Physiotherapy Clinic","Physiotherapy","Waghodia Road","A-101, First","","",0,0,"","","",,5,"gemini-ai"
"Aesthetic Clinic","Beauty Clinic","Waghodia Road","Waghodia Road, Vadodara 390019","","",0,0,"","","",,5,"gemini-ai"
"Tanishq Jewellery - Waghodia Road","Jewellers & Jewellery","Waghodia Road","G-1, G-2, G-3, G-4, G-5, G-6, G-7, G-8, G-9, G-10, G-11, G-12, G-13, G-14, G-15, G-16, G-17, G-18, G-19, G-20, G-21, G-22, G-23, G-24, G-25, G-26, G-27, G-28, G-29, G-30, G-31, G-32, G-33, G-34, G-35, G-36, G-37, G-38, G-39, G-40, G-41, G-42, G-43, G-44, G-45, G-46, G-47, G-48, G-49, G-","","",0,0,"","","",,5,"gemini-ai"
"Shree Sports Academy","Sports & Recreation","Waghodia Road","Wag","","",0,0,"","","",,5,"gemini-ai"
"Tangles Salon","Salon & Spa","Akota","G-10, Earth Icon, Akota Garden Rd, Ak","","",0,0,"","","",,5,"gemini-ai"
"Dr. Chirag Patel's","Skin Clinic","Akota","Akota, Vadodara 390020","","",0,0,"","","",,5,"gemini-ai"
"Car Doctor","Auto Repair","Akota","Akota, Vadodara 390020","","",0,0,"","","",,5,"gemini-ai"
"Dr. Kinjal Patel Physiotherapy Clinic","Medical Clinic","Akota","101, Darshanam Exotica, Akota Road, Vadodara, Gujarat 39","","",0,0,"","","",,5,"gemini-ai"
"Sh","Yoga & Wellness","Akota","Akota, Vadodara 390020","","",0,0,"","","",,5,"gemini-ai"
"Richfeel Trichology Center","Beauty Clinic","Akota","2nd Floor, Atlantis K-10, Sar","","",0,0,"","","",,5,"gemini-ai"
"Akota Badminton Academy","Sports & Recreation","Akota","Akota Sports Complex, Akota, Vadodara, Gujarat 390020","","",0,0,"","","",,5,"gemini-ai"
"The Glamour Salon & Spa","Salon & Spa","Race Course","Shop No. 104, First Floor, Darshanam Plaza, Productivity Rd,","","",0,0,"","","",,5,"gemini-ai"
"The Serenity Space - Yoga & Meditation","Yoga & Wellness","Race Course","1st Floor, Atlantis K-10, Sarabhai Rd, Genda Circle, Race Course, Vadodara, Gujarat 39","","",0,0,"","","",,5,"gemini-ai"
"The Pet Clinic & Pet Shop","Veterinary Clinic","Race Course","Shop No. 1, Ground Floor, Shivalik Plaza, Near Race Course Circle, Race Course Rd, Vadodara, Gujarat 390007","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jignesh Patel's Physiotherapy Clinic","Physiotherapy","Race Course","101, Atlantis K-10, Opp. Vadodara Central Mall, Race Course, Vadodara, Gujarat","","",0,0,"","","",,5,"gemini-ai"
"Dr. Rakesh Patel's Dental Clinic","Dental Clinic","Old Padra Road","Shop No. 1, Ground Floor, Shukan Complex, Opp. Bright School, Old Padra Road, Vad","","",0,0,"","","",,5,"gemini-ai"
"The Glamour Studio","Salon & Spa","Old Padra Road","Shop No. 10, Ground Floor, Atlantis K-10, Old Padra Rd, near BSNL Office, Vadodara, Gujarat 390007","","",0,0,"","","",,5,"gemini-ai"
"Dr. Rakesh Patel's Skin Clinic (Skin & Laser Clinic)","Skin Clinic","Old Padra Road","1st Floor, Yash Complex, Old Padra Rd, near Kalali, Vadodara, Gujarat 390007","","",0,0,"","","",,5,"gemini-ai"
"KUN","Auto Repair","Old Padra Road","Old Padra Road, Vadodara 390007","","",0,0,"","","",,5,"gemini-ai"
"Dr. Rohan Sharma's Eye Clinic","Medical Clinic","Old Padra Road","101, 1st Floor, Darshanam Arcade, Old Padra Road, Vadodara, Gujarat 3900","","",0,0,"","","",,5,"gemini-ai"
"Vatsalya Yoga & Wellness Center","Yoga & Wellness","Subhanpura","201, 2nd Floor,","","",0,0,"","","",,5,"gemini-ai"
"Fitness First Gym & Sports Club","Sports & Recreation","Subhanpura","3rd Floor, Shivalik Plaza, Subhanpura Main Rd, Subhanpura, Vadodara, Gujarat 39002","","",0,0,"","","",,5,"gemini-ai"
"Dr. Krunal Patel's Dental","Dental Clinic","Tarsali","Tarsali, Vadodara 390009","","",0,0,"","","",,5,"gemini-ai"
"Jawed","Salon & Spa","Tarsali","Tarsali, Vadodara 390009","","",0,0,"","","",,5,"gemini-ai"
"Dr. Ruchi's","Skin Clinic","Tarsali","Tarsali, Vadodara 390009","","",0,0,"","","",,5,"gemini-ai"
"Tarsali Fitness Hub","Gym & Fitness","Tarsali","GIDC Road, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"CrossFit Tarsali","Gym & Fitness","Tarsali","Near Shreeji Complex, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Zumba Zone Studio","Gym & Fitness","Tarsali","Behind Tarsali Bus Stop, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Shanti Yoga Kendra","Gym & Fitness","Tarsali","Near Gayatri Mandir, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Elite Fitness Center","Gym & Fitness","Tarsali","Opposite D-Mart, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Muscle & Mind Gym","Gym & Fitness","Tarsali","Near SBI Bank, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Transform Fitness Studio","Gym & Fitness","Tarsali","First Floor, Tarsali Plaza, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Active Life Gym","Gym & Fitness","Tarsali","Near Tarsali Garden, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Core Strength Fitness","Gym & Fitness","Tarsali","Opposite Reliance Fresh, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Dynamic Fitness Club","Gym & Fitness","Tarsali","Near Tarsali Police Station, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Next Level Gym","Gym & Fitness","Tarsali","Near Tarsali Railway Crossing, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Apex Fitness & Wellness","Gym & Fitness","Tarsali","Opposite Tarsali School, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"The Iron Temple","Gym & Fitness","Tarsali","Near Tarsali Water Tank, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Health First Fitness","Gym & Fitness","Tarsali","Near Tarsali Market, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Zen Yoga & Meditation","Gym & Fitness","Tarsali","Behind Tarsali Hospital, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Personal Training Hub","Gym & Fitness","Tarsali","Near Tarsali Community Hall, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Tarsali Hospital & Trauma Centre","Medical Clinic","Tarsali","Tarsali Ring Road, Near Tarsali Bus Stop, Tarsali, Vadodara, Gujarat 390009","","",0,0,"","","",,5,"gemini-ai"
"Wellcare Diagnostic Center","Diagnostic Center","Tarsali","Shop No. 1, Ground Floor, Shukan Complex, Tarsali Bypass Road, Tarsali, Vadodara, Gujarat","","",0,0,"","","",,5,"gemini-ai"
